"X1","X2","X3","X4","X5","X6","X7","Company","Year","page"
0.405860805860806,0.0468864468864469,0.118681318681319,0.108424908424908,0.103296703296703,0.0673992673992674,0.149450549450549,"UNITED OVERSEAS BANK LTD",2021,85
0.616455178059763,0.0376586164551781,0.0691772410970119,0.0290626279164961,0.043389275480966,0.0634465820712239,0.140810478919361,"UNITED OVERSEAS BANK LTD",2021,86
0.634062634062634,0.0364650364650365,0.0725010725010725,0.0544830544830545,0.0394680394680395,0.0574860574860575,0.105534105534106,"UNITED OVERSEAS BANK LTD",2021,87
0.519688644688645,0.0228937728937729,0.122252747252747,0.0357142857142857,0.0517399267399267,0.106227106227106,0.141483516483516,"UNITED OVERSEAS BANK LTD",2021,88
0.559058260175579,0.0702314445331205,0.0814046288906624,0.0227454110135674,0.0590582601755786,0.0506783719074222,0.15682362330407,"UNITED OVERSEAS BANK LTD",2021,89
0.461490683229814,0.0658385093167702,0.135403726708075,0.0484472049689441,0.0919254658385093,0.0701863354037267,0.126708074534161,"UNITED OVERSEAS BANK LTD",2021,90
0.0630580357142857,0.199776785714286,0.184151785714286,0.0552455357142857,0.164620535714286,0.0747767857142857,0.258370535714286,"UNITED OVERSEAS BANK LTD",2021,91
0.113579000504796,0.0641090358404846,0.0888440181726401,0.110045431600202,0.138313982836951,0.0429076224129228,0.442200908632004,"UNITED OVERSEAS BANK LTD",2021,92
0.0549450549450549,0.330963154492566,0.0685197155785391,0.059469941822883,0.154492566257272,0.0866192630898513,0.244990303813833,"UNITED OVERSEAS BANK LTD",2021,93
0.0466853408029879,0.393090569561158,0.0597572362278245,0.0597572362278245,0.242763772175537,0.0466853408029879,0.151260504201681,"UNITED OVERSEAS BANK LTD",2021,94
0.0355583281347473,0.581409856519027,0.0311915159076731,0.0442919525888958,0.144728633811603,0.0486587648159701,0.114160948222084,"UNITED OVERSEAS BANK LTD",2021,95
0.0522827687776141,0.315169366715758,0.0832106038291605,0.227540500736377,0.160530191458026,0.0368188512518409,0.124447717231222,"UNITED OVERSEAS BANK LTD",2021,96
0.0971428571428571,0.0651428571428571,0.0891428571428571,0.297142857142857,0.249142857142857,0.0651428571428571,0.137142857142857,"UNITED OVERSEAS BANK LTD",2021,97
0.107960741548528,0.054525627044711,0.0774263904034896,0.306434023991276,0.176663031624864,0.0697928026172301,0.207197382769902,"UNITED OVERSEAS BANK LTD",2021,98
