time,open,high,low,close,Volume,Volume MA,Company Name,Ticker SGX
2003-02-03T01:00:00Z,3.94,4.12,3.7,3.72,41045000,41967100,CITY DEVELOPMENTS LIMITED,C09
2003-03-03T01:00:00Z,3.72,4,3.32,3.54,62127000,43597500,CITY DEVELOPMENTS LIMITED,C09
2003-04-01T01:00:00Z,3.5,3.78,3.1,3.38,90459000,46591400,CITY DEVELOPMENTS LIMITED,C09
2003-05-01T01:00:00Z,3.36,3.94,3.36,3.94,62464000,44885400,CITY DEVELOPMENTS LIMITED,C09
2003-06-02T01:00:00Z,4.04,4.82,4.02,4.44,80964000,46292250,CITY DEVELOPMENTS LIMITED,C09
2003-07-01T01:00:00Z,4.44,4.92,4.44,4.74,62977000,47021350,CITY DEVELOPMENTS LIMITED,C09
2003-08-01T01:00:00Z,4.7,5.45,4.56,5.1,51886000,46677000,CITY DEVELOPMENTS LIMITED,C09
2003-09-01T01:00:00Z,5.1,5.45,4.84,5.1,58614000,45655650,CITY DEVELOPMENTS LIMITED,C09
2003-10-01T01:00:00Z,5.05,6.7,5,6.05,79895000,48048600,CITY DEVELOPMENTS LIMITED,C09
2003-11-03T01:00:00Z,6.05,6.55,5.3,6,45385000,48675000,CITY DEVELOPMENTS LIMITED,C09
2003-12-01T01:00:00Z,6,6.2,5.8,6.05,32838000,48532850,CITY DEVELOPMENTS LIMITED,C09
2004-01-02T01:00:00Z,6.1,7.3,6.05,6.7,47804000,49775600,CITY DEVELOPMENTS LIMITED,C09
2004-02-02T01:00:00Z,6.6,7.05,6.25,6.7,34379000,50058650,CITY DEVELOPMENTS LIMITED,C09
2004-03-01T01:00:00Z,6.7,6.75,5.9,6.1,42145000,50179200,CITY DEVELOPMENTS LIMITED,C09
2004-04-01T01:00:00Z,6.15,6.45,6.05,6.1,24789000,50156200,CITY DEVELOPMENTS LIMITED,C09
2004-05-03T01:00:00Z,6.3,6.35,4.54,5.1,56719000,51078200,CITY DEVELOPMENTS LIMITED,C09
2004-06-01T01:00:00Z,5.15,5.5,4.9,5.4,57290000,51809550,CITY DEVELOPMENTS LIMITED,C09
2004-07-01T01:00:00Z,5.4,6.15,5.35,6.1,54801000,52390550,CITY DEVELOPMENTS LIMITED,C09
2004-08-02T01:00:00Z,6,6.6,5.7,6.35,58876000,54039250,CITY DEVELOPMENTS LIMITED,C09
2004-09-01T01:00:00Z,6.35,6.95,6.35,6.55,42662000,54405950,CITY DEVELOPMENTS LIMITED,C09
2004-10-01T01:00:00Z,6.55,6.8,6.15,6.3,34987000,54103050,CITY DEVELOPMENTS LIMITED,C09
2004-11-01T01:00:00Z,6.25,7.3,6.05,7,58197000,53906550,CITY DEVELOPMENTS LIMITED,C09
2004-12-01T01:00:00Z,7.05,7.15,6.5,7.1,45003000,51633750,CITY DEVELOPMENTS LIMITED,C09
2005-01-03T01:00:00Z,7.1,7.15,6.65,6.85,47189000,50870000,CITY DEVELOPMENTS LIMITED,C09
2005-02-01T01:00:00Z,6.9,7,6.65,6.75,35192000,48581400,CITY DEVELOPMENTS LIMITED,C09
2005-03-01T01:00:00Z,6.75,6.85,6.35,6.45,62982000,48581650,CITY DEVELOPMENTS LIMITED,C09
2005-04-01T01:00:00Z,6.45,6.95,6.35,6.9,46052000,48289950,CITY DEVELOPMENTS LIMITED,C09
2005-05-02T01:00:00Z,6.85,7.2,6.65,6.85,41052000,47411850,CITY DEVELOPMENTS LIMITED,C09
2005-06-01T01:00:00Z,6.85,7.85,6.8,7.5,45041000,45669150,CITY DEVELOPMENTS LIMITED,C09
2005-07-01T01:00:00Z,7.5,9.75,7.5,8.65,59969000,46398350,CITY DEVELOPMENTS LIMITED,C09
2005-08-01T01:00:00Z,8.65,9.25,8.4,8.5,39474000,46730150,CITY DEVELOPMENTS LIMITED,C09
2005-09-01T01:00:00Z,8.55,9.35,8.55,9.3,26500000,45664950,CITY DEVELOPMENTS LIMITED,C09
2005-10-03T01:00:00Z,9.3,9.6,8.3,8.8,54440000,46668000,CITY DEVELOPMENTS LIMITED,C09
2005-11-01T01:00:00Z,8.85,8.9,8.15,8.25,39174000,46519450,CITY DEVELOPMENTS LIMITED,C09
2005-12-01T01:00:00Z,8.2,8.8,8.1,8.7,37820000,47171000,CITY DEVELOPMENTS LIMITED,C09
2006-01-02T01:00:00Z,8.7,9.35,8.5,8.55,36930000,46181550,CITY DEVELOPMENTS LIMITED,C09
2006-02-01T01:00:00Z,8.65,9.6,8.45,9.5,53905000,46012300,CITY DEVELOPMENTS LIMITED,C09
2006-03-01T01:00:00Z,9.45,11.1,9.4,10.8,54615000,46003000,CITY DEVELOPMENTS LIMITED,C09
2006-04-03T01:00:00Z,11.1,11.1,10,10.1,35036000,44811000,CITY DEVELOPMENTS LIMITED,C09
2006-05-01T01:00:00Z,10.2,10.7,9.2,9.4,56892000,45522500,CITY DEVELOPMENTS LIMITED,C09
2006-06-01T01:00:00Z,9.4,9.65,8.7,9.35,43920000,45969150,CITY DEVELOPMENTS LIMITED,C09
2006-07-03T01:00:00Z,9.35,9.5,8.4,8.95,38613000,44989950,CITY DEVELOPMENTS LIMITED,C09
2006-08-01T01:00:00Z,8.9,9.9,8.8,9.85,45697000,45024650,CITY DEVELOPMENTS LIMITED,C09
2006-09-01T01:00:00Z,9.8,11.3,9.55,10.7,52188000,45274600,CITY DEVELOPMENTS LIMITED,C09
2006-10-02T01:00:00Z,10.8,11.3,10.6,11,43666000,45698300,CITY DEVELOPMENTS LIMITED,C09
2006-11-01T01:00:00Z,10.9,12.9,10.9,12.1,52476000,45173000,CITY DEVELOPMENTS LIMITED,C09
2006-12-01T01:00:00Z,12.2,13,11.7,12.7,30366000,44388700,CITY DEVELOPMENTS LIMITED,C09
2007-01-01T01:00:00Z,12.7,15.5,12.7,14,54386000,45055400,CITY DEVELOPMENTS LIMITED,C09
2007-02-01T01:00:00Z,14,14.9,13.1,13.4,49404000,45273550,CITY DEVELOPMENTS LIMITED,C09
2007-03-01T01:00:00Z,13.6,14.9,12.4,14.6,68316000,45690900,CITY DEVELOPMENTS LIMITED,C09
2007-04-02T01:00:00Z,14.6,16.700001,14.5,16.1,62851000,46859750,CITY DEVELOPMENTS LIMITED,C09
2007-05-01T01:00:00Z,16.4,17.9,16.200001,16.9,63950000,48732250,CITY DEVELOPMENTS LIMITED,C09
2007-06-01T01:00:00Z,17.299999,17.9,16.700001,17.299999,51305000,48575500,CITY DEVELOPMENTS LIMITED,C09
2007-07-02T01:00:00Z,17.299999,17.5,14.4,15.2,93419000,51287750,CITY DEVELOPMENTS LIMITED,C09
2007-08-01T01:00:00Z,15,15.5,12.4,14.9,90529000,53923200,CITY DEVELOPMENTS LIMITED,C09
2007-09-03T01:00:00Z,14.7,16.5,14.5,16.200001,58863000,55019850,CITY DEVELOPMENTS LIMITED,C09
2007-10-01T01:00:00Z,16.5,17,15.1,15.8,77241000,56186650,CITY DEVELOPMENTS LIMITED,C09
2007-11-01T01:00:00Z,15.9,15.9,13.5,14.4,60805000,56496150,CITY DEVELOPMENTS LIMITED,C09
2007-12-03T01:00:00Z,14.3,15,13,14.2,43917000,56940200,CITY DEVELOPMENTS LIMITED,C09
2008-01-01T01:00:00Z,14.14,14.2,10.28,11.3,105494000,59370300,CITY DEVELOPMENTS LIMITED,C09
2008-02-01T01:00:00Z,11.4,12.78,11.02,11.96,50816000,59715100,CITY DEVELOPMENTS LIMITED,C09
2008-03-03T01:00:00Z,11.48,11.58,9.4,11.02,74329000,61500900,CITY DEVELOPMENTS LIMITED,C09
2008-04-01T01:00:00Z,11.14,12.8,11.14,12.1,56510000,62041550,CITY DEVELOPMENTS LIMITED,C09
2008-05-01T01:00:00Z,12.32,12.68,10.92,11.38,44650000,61664650,CITY DEVELOPMENTS LIMITED,C09
2008-06-02T01:00:00Z,11.44,11.6,10.16,10.86,65756000,62769150,CITY DEVELOPMENTS LIMITED,C09
2008-07-01T01:00:00Z,10.92,12.08,10.22,11.48,74134000,63852050,CITY DEVELOPMENTS LIMITED,C09
2008-08-01T01:00:00Z,11.08,11.22,9.75,10.4,59382000,65302850,CITY DEVELOPMENTS LIMITED,C09
2008-09-01T01:00:00Z,10.24,10.42,7.33,8.79,98149000,67491000,CITY DEVELOPMENTS LIMITED,C09
2008-10-01T01:00:00Z,8.69,8.92,5.3,6.3,108023000,70421950,CITY DEVELOPMENTS LIMITED,C09
2008-11-03T01:00:00Z,6.55,6.97,5.15,5.78,55080000,69760150,CITY DEVELOPMENTS LIMITED,C09
2008-12-01T01:00:00Z,5.59,7.11,5.13,6.37,40857000,68660450,CITY DEVELOPMENTS LIMITED,C09
2009-01-01T01:00:00Z,6.46,7.36,5.45,5.67,60503000,68488100,CITY DEVELOPMENTS LIMITED,C09
2009-02-02T01:00:00Z,5.64,5.64,4.8,4.8,61854000,69015550,CITY DEVELOPMENTS LIMITED,C09
2009-03-02T01:00:00Z,4.72,5.46,4.05,5.1,103218000,69505500,CITY DEVELOPMENTS LIMITED,C09
2009-04-01T01:00:00Z,5.04,6.5,5.01,6.48,97643000,69861200,CITY DEVELOPMENTS LIMITED,C09
2009-05-01T01:00:00Z,6.47,9.82,6.38,9.45,109792000,72407650,CITY DEVELOPMENTS LIMITED,C09
2009-06-01T01:00:00Z,9.55,10.44,8.3,8.58,98777000,73484450,CITY DEVELOPMENTS LIMITED,C09
2009-07-01T01:00:00Z,8.65,10.32,7.71,10.14,97158000,75302100,CITY DEVELOPMENTS LIMITED,C09
2009-08-03T01:00:00Z,10.1,10.5,9.57,9.94,48317000,75522100,CITY DEVELOPMENTS LIMITED,C09
2009-09-01T01:00:00Z,10,11.16,9.85,10.32,53881000,72941450,CITY DEVELOPMENTS LIMITED,C09
2009-10-01T01:00:00Z,10.3,10.54,9.65,10,57527000,73277000,CITY DEVELOPMENTS LIMITED,C09
2009-11-02T01:00:00Z,9.8,10.56,9.75,10,34836000,71302350,CITY DEVELOPMENTS LIMITED,C09
2009-12-01T01:00:00Z,10.06,11.74,9.98,11.56,41526000,70553150,CITY DEVELOPMENTS LIMITED,C09
2010-01-01T01:00:00Z,11.6,12.08,10.46,10.72,45670909,70604195.45,CITY DEVELOPMENTS LIMITED,C09
2010-02-01T01:00:00Z,10.72,11.12,10.14,10.28,36228000,69127795.45,CITY DEVELOPMENTS LIMITED,C09
2010-03-01T01:00:00Z,10.32,11.02,10.14,10.6,41788000,67510495.45,CITY DEVELOPMENTS LIMITED,C09
2010-04-01T01:00:00Z,10.66,11.68,10.6,10.68,40728000,66577795.45,CITY DEVELOPMENTS LIMITED,C09
2010-05-03T01:00:00Z,10.6,11,10.02,10.18,48459000,64093295.45,CITY DEVELOPMENTS LIMITED,C09
2010-06-01T01:00:00Z,10.12,11.12,10.1,11.1,33347000,60359495.45,CITY DEVELOPMENTS LIMITED,C09
2010-07-01T01:00:00Z,10.98,12.1,10.78,12.1,42381000,59724545.45,CITY DEVELOPMENTS LIMITED,C09
2010-08-02T01:00:00Z,12.24,12.94,10.92,10.94,35302000,59446795.45,CITY DEVELOPMENTS LIMITED,C09
2010-09-01T01:00:00Z,11,12.8,11,12.76,30282000,57935745.45,CITY DEVELOPMENTS LIMITED,C09
2010-10-01T01:00:00Z,12.78,13.74,12.3,12.72,31538000,56419945.45,CITY DEVELOPMENTS LIMITED,C09
2010-11-01T01:00:00Z,12.72,13.6,12.12,12.66,31378000,52827945.45,CITY DEVELOPMENTS LIMITED,C09
2010-12-01T01:00:00Z,12.5,13.2,12.12,12.56,25553000,49223445.45,CITY DEVELOPMENTS LIMITED,C09
2011-01-03T01:00:00Z,12.66,12.88,11.36,11.36,27584000,45113045.45,CITY DEVELOPMENTS LIMITED,C09
2011-02-01T01:00:00Z,11.42,11.66,10.48,11.16,49967000,42672545.45,CITY DEVELOPMENTS LIMITED,C09
2011-03-01T01:00:00Z,11.16,11.76,10.18,11.52,39382000,39783745.45,CITY DEVELOPMENTS LIMITED,C09
2011-04-01T01:00:00Z,11.56,11.96,11.4,11.84,19785000,38357145.45,CITY DEVELOPMENTS LIMITED,C09
2011-05-02T01:00:00Z,11.74,11.82,10.8,11.34,28584000,37092295.45,CITY DEVELOPMENTS LIMITED,C09
2011-06-01T01:00:00Z,11.3,11.4,10,10.4,28329000,35632395.45,CITY DEVELOPMENTS LIMITED,C09
2011-07-01T01:00:00Z,10.32,10.97,10.06,10.56,26346000,35207895.45,CITY DEVELOPMENTS LIMITED,C09
2011-08-01T01:00:00Z,10.6,10.88,9.66,10.08,38943000,35078745.45,CITY DEVELOPMENTS LIMITED,C09
2011-09-01T01:00:00Z,10.28,10.58,9.5,9.59,32964000,34443400,CITY DEVELOPMENTS LIMITED,C09
2011-10-03T01:00:00Z,9.4,10.95,8.72,10.91,28554000,34059700,CITY DEVELOPMENTS LIMITED,C09
2011-11-01T01:00:00Z,10.8,10.82,9.12,9.7,22585000,33099550,CITY DEVELOPMENTS LIMITED,C09
2011-12-01T01:00:00Z,9.97,10.3,8.5,8.9,26380000,32382150,CITY DEVELOPMENTS LIMITED,C09
2012-01-02T01:00:00Z,8.99,10.17,8.94,9.86,16855000,30801950,CITY DEVELOPMENTS LIMITED,C09
2012-02-01T01:00:00Z,9.93,11.29,9.8,11.13,20100000,30139600,CITY DEVELOPMENTS LIMITED,C09
2012-03-01T01:00:00Z,11.2,11.36,10.6,11.35,20268000,29033950,CITY DEVELOPMENTS LIMITED,C09
2012-04-02T01:00:00Z,11.35,11.37,10.13,10.14,16871000,28112400,CITY DEVELOPMENTS LIMITED,C09
2012-05-01T01:00:00Z,10.16,10.59,9.82,9.95,23146000,27755600,CITY DEVELOPMENTS LIMITED,C09
2012-06-01T01:00:00Z,9.94,11.2,9.53,11.2,18364000,27096900,CITY DEVELOPMENTS LIMITED,C09
2012-07-02T01:00:00Z,11.3,12.02,10.94,11.7,19298000,26492900,CITY DEVELOPMENTS LIMITED,C09
2012-08-01T01:00:00Z,11.71,11.99,11.39,11.52,17843000,26107400,CITY DEVELOPMENTS LIMITED,C09
2012-09-03T01:00:00Z,11.45,11.74,11.08,11.74,19289000,25692650,CITY DEVELOPMENTS LIMITED,C09
2012-10-01T01:00:00Z,11.69,11.98,11.32,11.46,15370000,23962800,CITY DEVELOPMENTS LIMITED,C09
2012-11-01T01:00:00Z,11.33,11.89,10.86,11.72,14215000,22704450,CITY DEVELOPMENTS LIMITED,C09
2012-12-03T01:00:00Z,11.74,13.24,11.54,12.87,18805000,22655450,CITY DEVELOPMENTS LIMITED,C09
2013-01-01T01:00:00Z,13.04,13.13,11.13,11.69,36300000,23041250,CITY DEVELOPMENTS LIMITED,C09
2013-02-01T01:00:00Z,11.7,11.76,11.1,11.17,24154000,22832500,CITY DEVELOPMENTS LIMITED,C09
2013-03-01T01:00:00Z,11.1,11.6,10.68,11.33,25586000,22794500,CITY DEVELOPMENTS LIMITED,C09
2013-04-01T01:00:00Z,11.36,11.46,10.92,11.26,20412000,21867950,CITY DEVELOPMENTS LIMITED,C09
2013-05-01T01:00:00Z,11.26,11.7,10.71,10.78,31647000,21802100,CITY DEVELOPMENTS LIMITED,C09
2013-06-03T01:00:00Z,10.68,10.95,9.68,10.7,37248000,22236800,CITY DEVELOPMENTS LIMITED,C09
2013-07-01T01:00:00Z,10.59,11.13,10.51,10.63,21802000,22197650,CITY DEVELOPMENTS LIMITED,C09
2013-08-01T01:00:00Z,10.77,10.85,9.71,9.97,17557000,21756500,CITY DEVELOPMENTS LIMITED,C09
2013-09-02T01:00:00Z,9.97,10.6,9.82,10.25,12846000,21556050,CITY DEVELOPMENTS LIMITED,C09
2013-10-01T01:00:00Z,10.32,10.54,9.99,10.3,12223000,21162200,CITY DEVELOPMENTS LIMITED,C09
2013-11-01T01:00:00Z,10.32,10.32,9.9,9.98,12724000,20785000,CITY DEVELOPMENTS LIMITED,C09
2013-12-02T01:00:00Z,9.99,10.03,9.45,9.6,17140000,20798450,CITY DEVELOPMENTS LIMITED,C09
2014-01-01T01:00:00Z,9.6,9.6,8.75,8.75,17390000,20510650,CITY DEVELOPMENTS LIMITED,C09
2014-02-03T01:00:00Z,8.76,9.47,8.6,9.39,18746000,20529750,CITY DEVELOPMENTS LIMITED,C09
2014-03-03T01:00:00Z,9.28,10.1,9.07,10.1,16328000,20381250,CITY DEVELOPMENTS LIMITED,C09
2014-04-01T01:00:00Z,10.2,11.18,10.01,10.83,22099000,20594050,CITY DEVELOPMENTS LIMITED,C09
2014-05-01T01:00:00Z,10.94,10.96,10.25,10.36,20671000,20663150,CITY DEVELOPMENTS LIMITED,C09
2014-06-02T01:00:00Z,10.41,10.56,10.18,10.23,12463000,20517800,CITY DEVELOPMENTS LIMITED,C09
2014-07-01T01:00:00Z,10.21,10.69,10.12,10.58,10720000,20343050,CITY DEVELOPMENTS LIMITED,C09
2014-08-01T01:00:00Z,10.41,10.5,9.770001,10.03,18542000,20329900,CITY DEVELOPMENTS LIMITED,C09
2014-09-01T01:00:00Z,9.97,10.02,9.54,9.62,21502000,19590000,CITY DEVELOPMENTS LIMITED,C09
2014-10-01T01:00:00Z,9.56,9.84,9.15,9.45,20146000,19389600,CITY DEVELOPMENTS LIMITED,C09
2014-11-03T01:00:00Z,9.49,10.1,9.31,10.06,14069000,18813750,CITY DEVELOPMENTS LIMITED,C09
2014-12-01T01:00:00Z,10.06,10.37,9.65,10.27,15905000,18588400,CITY DEVELOPMENTS LIMITED,C09
2015-01-01T01:00:00Z,10.26,10.61,9.88,10.05,20851900,18048645,CITY DEVELOPMENTS LIMITED,C09
2015-02-02T01:00:00Z,10.05,10.43,10.03,10.23,12237500,16798120,CITY DEVELOPMENTS LIMITED,C09
2015-03-02T01:00:00Z,10.23,10.34,9.93,10.06,23452500,16880645,CITY DEVELOPMENTS LIMITED,C09
2015-04-01T01:00:00Z,10.03,10.95,10,10.67,22751700,17140380,CITY DEVELOPMENTS LIMITED,C09
2015-05-01T01:00:00Z,10.58,10.68,10.05,10.5,22386300,17617395,CITY DEVELOPMENTS LIMITED,C09
2015-06-01T01:00:00Z,10.42,10.48,9.55,9.78,63367800,20174635,CITY DEVELOPMENTS LIMITED,C09
2015-07-01T01:00:00Z,9.78,9.99,9.32,9.33,20373600,20557115,CITY DEVELOPMENTS LIMITED,C09
2015-08-03T01:00:00Z,9.28,9.47,8.35,8.79,27254000,21062815,CITY DEVELOPMENTS LIMITED,C09
2015-09-01T01:00:00Z,8.79,8.8,7.6,7.7,29683300,21677480,CITY DEVELOPMENTS LIMITED,C09
2015-10-01T01:00:00Z,7.73,8.48,7.59,7.94,25309400,22005650,CITY DEVELOPMENTS LIMITED,C09
2015-11-02T01:00:00Z,7.9,8.19,7.25,7.34,31133500,22745925,CITY DEVELOPMENTS LIMITED,C09
2015-12-01T01:00:00Z,7.35,7.82,6.95,7.65,42110300,23746490,CITY DEVELOPMENTS LIMITED,C09
2016-01-01T01:00:00Z,7.65,7.69,6.61,6.96,55063800,25466130,CITY DEVELOPMENTS LIMITED,C09
2016-02-01T01:00:00Z,7.04,7.28,6.72,7.14,32647600,26475360,CITY DEVELOPMENTS LIMITED,C09
2016-03-01T01:00:00Z,7.13,8.22,7.11,8.17,42122100,28045465,CITY DEVELOPMENTS LIMITED,C09
2016-04-01T01:00:00Z,8.19,9.06,8.12,8.34,43644200,29300575,CITY DEVELOPMENTS LIMITED,C09
2016-05-02T01:00:00Z,8.28,8.51,7.9,8.19,33608400,29905895,CITY DEVELOPMENTS LIMITED,C09
2016-06-01T01:00:00Z,8.2,9,7.92,8.14,68388600,32318025,CITY DEVELOPMENTS LIMITED,C09
2016-07-01T01:00:00Z,8.13,9,7.98,8.51,44060000,33817575,CITY DEVELOPMENTS LIMITED,C09
2016-08-01T01:00:00Z,8.51,8.95,8.35,8.49,25752600,34309955,CITY DEVELOPMENTS LIMITED,C09
2016-09-01T01:00:00Z,8.49,9.24,8.49,9.07,32029300,34868825,CITY DEVELOPMENTS LIMITED,C09
2016-10-03T01:00:00Z,9.08,9.18,8.48,8.49,32036300,35858765,CITY DEVELOPMENTS LIMITED,C09
2016-11-01T01:00:00Z,8.53,8.67,8.25,8.44,34768349,36424557.45,CITY DEVELOPMENTS LIMITED,C09
2016-12-01T01:00:00Z,8.45,8.57,8.03,8.28,27871500,36680547.45,CITY DEVELOPMENTS LIMITED,C09
2017-01-02T01:00:00Z,8.3,9.29,8.26,9.23,25584167,36840440.8,CITY DEVELOPMENTS LIMITED,C09
2017-02-01T01:00:00Z,9.14,9.79,9.11,9.47,39456000,35644850.8,CITY DEVELOPMENTS LIMITED,C09
2017-03-01T01:00:00Z,9.54,10.65,9.46,10.2,57491650,37500753.3,CITY DEVELOPMENTS LIMITED,C09
2017-04-03T01:00:00Z,10.17,10.83,10.02,10.79,34400287,37858067.65,CITY DEVELOPMENTS LIMITED,C09
2017-05-01T01:00:00Z,10.88,10.97,10.21,10.65,29345300,37841167.65,CITY DEVELOPMENTS LIMITED,C09
2017-06-01T01:00:00Z,10.69,11,10.57,10.73,39873365,38569365.9,CITY DEVELOPMENTS LIMITED,C09
2017-07-03T01:00:00Z,10.79,11.35,10.56,11.26,27383700,38381875.9,CITY DEVELOPMENTS LIMITED,C09
2017-08-01T01:00:00Z,11.3,12.33,11.14,11.71,37433873,38148054.55,CITY DEVELOPMENTS LIMITED,C09
2017-09-01T01:00:00Z,11.65,11.84,11.13,11.33,40469331,37418331.1,CITY DEVELOPMENTS LIMITED,C09
2017-10-02T01:00:00Z,11.39,13.3,11.31,12.94,55612500,38566576.1,CITY DEVELOPMENTS LIMITED,C09
2017-11-01T01:00:00Z,12.94,12.99,11.78,12.11,41506218,38535782,CITY DEVELOPMENTS LIMITED,C09
2017-12-01T01:00:00Z,12.05,12.71,11.74,12.49,26104400,37658792,CITY DEVELOPMENTS LIMITED,C09
2018-01-01T01:00:00Z,12.48,13.6,12.38,13.26,45193058,38238024.9,CITY DEVELOPMENTS LIMITED,C09
2018-02-01T01:00:00Z,13.33,13.45,12.12,12.76,38750100,36756099.9,CITY DEVELOPMENTS LIMITED,C09
2018-03-01T01:00:00Z,12.68,13.59,12.31,13,32634732,36184836.5,CITY DEVELOPMENTS LIMITED,C09
2018-04-02T01:00:00Z,13.05,13.21,12.39,12.67,35254200,36659916.5,CITY DEVELOPMENTS LIMITED,C09
2018-05-01T01:00:00Z,12.67,12.75,11.09,11.26,35185000,36817701.5,CITY DEVELOPMENTS LIMITED,C09
2018-06-01T01:00:00Z,11.1,11.98,10.7,10.93,37174700,37074621.5,CITY DEVELOPMENTS LIMITED,C09
2018-07-02T01:00:00Z,10.86,11.38,9.22,10.01,75184200,39095414.05,CITY DEVELOPMENTS LIMITED,C09
2018-08-01T01:00:00Z,10.06,10.09,9.19,9.28,51774200,40290549.05,CITY DEVELOPMENTS LIMITED,C09
2018-09-03T01:00:00Z,9.26,9.270001,8.55,9.11,39362900,40979485.7,CITY DEVELOPMENTS LIMITED,C09
2018-10-01T01:00:00Z,9.07,9.16,7.8,7.91,43756500,41194510.7,CITY DEVELOPMENTS LIMITED,C09
2018-11-01T01:00:00Z,8,8.85,8,8.43,37364500,40188153.2,CITY DEVELOPMENTS LIMITED,C09
2018-12-03T01:00:00Z,8.57,8.94,7.91,8.12,32534600,40094868.85,CITY DEVELOPMENTS LIMITED,C09
2019-01-02T01:00:00Z,8.15,9.25,7.9,9.19,40335400,40644373.85,CITY DEVELOPMENTS LIMITED,C09
2019-02-01T01:00:00Z,9.17,9.55,8.86,8.92,42037595,40752585.35,CITY DEVELOPMENTS LIMITED,C09
2019-03-01T01:00:00Z,8.85,9.14,8.64,9.05,29093292,40838064.95,CITY DEVELOPMENTS LIMITED,C09
2019-04-01T01:00:00Z,9.21,9.48,8.87,8.94,35323600,40732551.3,CITY DEVELOPMENTS LIMITED,C09
2019-05-02T01:00:00Z,8.93,9.04,8.17,8.22,41305400,40774354.75,CITY DEVELOPMENTS LIMITED,C09
2019-06-03T01:00:00Z,8.23,9.66,8.2,9.47,51832600,40585359.75,CITY DEVELOPMENTS LIMITED,C09
2019-07-01T01:00:00Z,9.5,9.91,9.37,9.71,33535275,40186812.6,CITY DEVELOPMENTS LIMITED,C09
2019-08-01T01:00:00Z,9.57,9.78,8.92,9.58,34063300,40584757.6,CITY DEVELOPMENTS LIMITED,C09
2019-09-02T01:00:00Z,9.53,10.09,9.270001,9.82,30617300,39855969.7,CITY DEVELOPMENTS LIMITED,C09
2019-10-01T01:00:00Z,9.88,11.06,9.47,10.79,29591600,39398044.7,CITY DEVELOPMENTS LIMITED,C09
2019-11-01T01:00:00Z,10.82,11.05,10.3,10.34,33773100,39454963.1,CITY DEVELOPMENTS LIMITED,C09
2019-12-02T01:00:00Z,10.37,11.05,10.29,10.95,31137400,39249123.1,CITY DEVELOPMENTS LIMITED,C09
2020-01-02T01:00:00Z,11,11.51,10.4,10.6,40846700,39532208.1,CITY DEVELOPMENTS LIMITED,C09
2020-02-03T01:00:00Z,10.52,11.43,9.7,9.770001,45716100,39959278.1,CITY DEVELOPMENTS LIMITED,C09
2020-03-02T01:00:00Z,9.54,10.06,6.11,7.24,84535300,40426833.1,CITY DEVELOPMENTS LIMITED,C09
2020-04-01T01:00:00Z,7.16,8.08,6.65,7.96,62107000,40943473.1,CITY DEVELOPMENTS LIMITED,C09
2020-05-04T01:00:00Z,7.66,8.04,7.37,7.69,51892836,41569969.9,CITY DEVELOPMENTS LIMITED,C09
2020-06-01T01:00:00Z,7.69,9.3,7.65,8.42,66296500,42696969.9,CITY DEVELOPMENTS LIMITED,C09
2020-07-01T01:00:00Z,8.45,9.020001,8.1,8.18,36791900,42668339.9,CITY DEVELOPMENTS LIMITED,C09
2020-08-03T01:00:00Z,8,8.46,7.83,8.03,37370800,42910149.9,CITY DEVELOPMENTS LIMITED,C09
2020-09-01T01:00:00Z,7.94,8.18,7.55,7.61,39979200,42892339.9,CITY DEVELOPMENTS LIMITED,C09
2020-10-01T01:00:00Z,7.65,7.89,6.32,6.34,66391655,44110042.9,CITY DEVELOPMENTS LIMITED,C09
2020-11-02T01:00:00Z,6.3,8.07,6.2,7.8,70010800,46155918.3,CITY DEVELOPMENTS LIMITED,C09
2020-12-01T01:00:00Z,7.68,8.1,7.5,7.97,46599700,46719723.3,CITY DEVELOPMENTS LIMITED,C09
2021-01-04T01:00:00Z,7.97,7.98,7.08,7.22,70554900,48182198.3,CITY DEVELOPMENTS LIMITED,C09
2021-02-01T01:00:00Z,7.18,7.59,7.05,7.36,36473945,47414265.55,CITY DEVELOPMENTS LIMITED,C09
2021-03-01T01:00:00Z,7.32,8.08,7.28,7.98,61187445,48796874.05,CITY DEVELOPMENTS LIMITED,C09
2021-04-01T01:00:00Z,8.12,8.38,7.83,7.89,39347800,49061099.05,CITY DEVELOPMENTS LIMITED,C09
2021-05-03T01:00:00Z,7.96,7.96,7.18,7.67,43847400,49722604.05,CITY DEVELOPMENTS LIMITED,C09
2021-06-01T01:00:00Z,7.69,7.83,7.2,7.29,48704850,50678266.55,CITY DEVELOPMENTS LIMITED,C09
2021-07-01T01:00:00Z,7.29,7.29,6.71,6.85,63966430,52187933.05,CITY DEVELOPMENTS LIMITED,C09
2021-08-02T01:00:00Z,6.87,7.12,6.55,6.84,48858600,53073993.05,CITY DEVELOPMENTS LIMITED,C09
2021-09-01T01:00:00Z,6.84,7.25,6.58,6.91,66256987,54344507.4,CITY DEVELOPMENTS LIMITED,C09
2021-10-01T01:00:00Z,6.87,7.53,6.76,7.32,41940900,54155747.4,CITY DEVELOPMENTS LIMITED,C09
2021-11-01T01:00:00Z,7.36,7.37,6.98,7.02,42946305,52076297.65,CITY DEVELOPMENTS LIMITED,C09
2021-12-01T01:00:00Z,7.04,7.18,6.57,6.81,58554400,51898667.65,CITY DEVELOPMENTS LIMITED,C09
